answer,question
"[""10""]",how many wizards are there in the lord of the rings
"[""the axon terminal""]",when is the last time tiger woods played
"[""Zone Improvement Plan""]",who plays murray's brother in the goldbergs
"[""in 2018""]",when was the last time game of thrones was on
"[""December 2003""]",when did my ding a ling come out
"[""volume of the container decreases""]",how many episodes in sense 8 season 1
"[""Islamic prophet Muhammad""]",is a bannana a fruit or a herb
"[""12""]",who sings the song shut up your face
"[""Meredith Willson""]",who plays young jane in jane the virgin
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",which one is the poorest state in usa
"[""Potassium chlorate""]",when did they stop using cabooses on trains
"[""1900""]",who are the federal reserve banks owned by
"[""Lebanese""]",organization that is owned and operated by its members
"[""after a minor infringement""]",what is the population of oak ridge tn
"[""Gabrielle Haugh""]",who does andy serkis play in star wars the force awakens
"[""in 2018""]",who win the under 17 fifa world cup
"[""Ryan Guzman""]",where is the band mumford and sons from
"[""1792""]",who was the host of america's most wanted
"[""Miguel Cabrera""]",who holds the record for most free throws made in a row
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when do the new data protection laws come into effect
"[""1974""]",what does the five olympic rings stand for
"[""ice caps""]",when did women get the right to vote in canada
"[""18""]",why did turkey build a dam on the euphrates river
"[""2018""]",when was the last time the falcons were in the playoffs
"[""1943""]",who played howard's mother in big bang theory
"[""Jason Michael Lee""]",who gives congress authority to grant authors and inventors copyright and patent rights
"[""42""]",when does marvel's cloak and dagger come out
"[""1974""]",where is the us fish and wildlife service located
"[""Shirley Mae Jones""]",what is the shape of the ohio flag called
"[""12""]",who sings the songs on get him to the greek
"[""China""]",who gets killed in the shower in psycho
"[""John O'Banion""]",where can the national guard be deployed to
"[""Spanish""]",who was the book of jude written to
"[""PewDiePie""]",what is the enrollment at arizona state university
"[""12""]",where was dark side of the moon recorded
"[""Edwin Hubble""]",who was the first person to be awarded the bharat ratna
"[""2012""]",who plays the squirrel in over the hedge
"[""a compulsory governmental insurance system""]",when is hydrogen shown in a skeletal structure
"[""Lacey Turner""]",what happens to dr shepherd on grey's
"[""Meredith Willson""]",what kind of animal is seen at the end of all mtm television productions
"[""Welton Academy""]",when does season 5 of the orginals come out
"[""Season 4, Episode 8""]",what day does the chinese lunar new year fall on the gregorian calendar this year
"[""Potassium chlorate""]",who played sam and dean's father in supernatural
"[""Spanish""]",when did youtube red change to youtube premium
"[""122""]",where was tears dry on their own filmed
"[""Carole King""]",what is the zip code for san luis potosi mexico
"[""Matthew Prokop""]",what does lx stand for in roman numerals
"[""US$500""]",most red cards in a single premier league match
"[""Marley""]",who played the lady in choo choo soul
"[""Spanish""]",when does harvey return to sabrina the teenage witch
"[""originally from the Greek""]",when was the last time england did not qualify for world cup
"[""six""]",who wrote the book lord of the rings
"[""eastward, in prograde motion""]",varun dhawan name in student of the year
"[""Venus""]",who declared the english monarch supreme head of the church
"[""video editing""]",who was the god of fire greek mythology
"[""1988""]",what episode will the chimera ant arc end
"[""42""]",where did england finish in the world cup
"[""December 15, 2017""]",who plays jake's mom in the dark tower
"[""Tuticorin (Thoothukudi)""]",who is the actor who plays draco malfoy
"[""April 28, 2017""]",who plays detective munch on law & order svu
"[""July 16, 2017""]",who plays earl's wife in my name is earl
"[""constitutional republic""]",what is the cast of big bang theory paid
"[""71%""]",who sings with neil young on four strong winds
"[""1942""]",who was the secretary general of the united nations
"[""Billie Jean King""]",who has the most wins in an mlb season
"[""Islamic prophet Muhammad""]",who said my god what have we done
"[""Saleisha Stowers""]",who sings with neil young on four strong winds
"[""Marley""]",how many episodes in the final season of the leftovers
"[""2012""]",name of a country that starts with y
"[""King Edward Peak""]",where does the smell of vanilla come from
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",moon revolves around the sun in how many days
"[""Spanish""]",who plays the high priestess in guardians of the galaxy two
"[""A concerto""]",when did the smoking ban come into ireland
"[""St. Louis Cardinals"",""San Francisco Giants""]",who has the most finals mvps in the nba
"[""2002""]",ouran highschool host club tamaki english voice actor
"[""2024""]",when was the us department of defense established
"[""1962""]",who sang the song come go with me
"[""James Arthur""]",what episode of grey's does addison go to la
"[""George Casper Homans""]",who wrote the music for chicago the movie
"[""Thurl Ravenscroft""]",separation of church and state who said it
"[""2012""]",around what year do we think sir gawain and the green knight was written
"[""1984""]",who played hercule poirot in the new movie
"[""Alex Rodriguez""]",who wrote the book the count of monte cristo from 1844
"[""71%""]",the atlantoaxial joint is an example of what type of joint
"[""January–July 1975""]",when did liverpool last won a league title
"[""Zone Improvement Plan""]",who played orville in every which way but loose
"[""1984""]",where did most of the fighting take place in the war of 1812
"[""Over 2,500""]",what powers does the governor general have in australia
"[""April 28, 2017""]",who plays belle in the original beauty and the beast
"[""18""]",who played the beast in the live-action beauty and the beast
"[""Greek""]",who played the mermaid in pirates of the caribbean
"[""1900""]",what is the meaning of listen by beyonce
"[""1980""]",who has won more games eagles or cowboys
"[""17""]",who died from the movie fast and furious
"[""Barbicide""]",where did aaron judge play baseball last year
"[""2000""]",which celestial bodies will isro's proposed aditya mission study
"[""Thurl Ravenscroft""]",who played the dorothy in the wizard of oz
"[""Christopher Robert Evans""]",dynasty that built the great wall of china
"[""Billie Jean King""]",what are the chemical application of potassium permanganate
"[""Sarabi""]",who holds the record for most points scored in a nba game
"[""2015""]",who won the femina miss india world in 2015
"[""2017""]",which hormone stimulates the release of the ovum from the ovary
"[""King Edward Peak""]",what was the name of the german government after ww1
"[""rose window""]",when did the us normalize relations with china
"[""10""]",when did sputnik 2 come back to earth
"[""Sachin Tendulkar""]",what comes after captain in the air force
"[""1981""]",when was the metric system adopted in england
"[""Dylan""]",who designed the strange situation to measure attachment
"[""December 2003""]",who won defensive player of the year this year
"[""July 16, 2017""]",who plays in captain america the winter soldier
"[""3 to 8 days""]",who owns the clift hotel in san francisco
"[""a wild Pikachu""]",who wants to be a millionaire first winner
"[""December 2003""]",who is hosting the world cup in 2018
"[""four""]",who plays francis on malcom in the middle
"[""Pom Klementieff""]",who played ainsley hayes on the west wing
"[""9""]",when was the last time mount redoubt erupted
"[""the axon terminal""]",who wrote the book of obadiah in the bible
"[""Eli Marienthal""]",who wrote the original story of phantom of the opera
"[""A concerto""]",who was the host of america's most wanted
"[""Mexico"",""Soviet Union""]",who sings leaving on a jet plane lyrics
"[""July 16, 2017""]",how many colors were offered for the 1969 ford mustang boss 429
"[""George Hudson""]",running wild with bear grylls zac efron location
"[""1980""]",where does i am princess x take place
"[""A mood swing""]",who played raoul in the phantom of the opera
"[""1962""]",when is the peach bowl played this year
"[""Gabrielle Haugh""]",when was la casa de bernarda alba written
"[""122""]",what is the state tax in puerto rico
"[""January 11, 1970""]",brand ambassador of beti bachao beti padhao haryana
"[""13""]",when did the us women's team won the world cup
"[""four""]",how many episodes are there in season 1 of 13 reasons why
"[""George Hudson""]",when was the first king kong movie ever made
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who won the last season of face off all stars
"[""2018""]",what percentage of the world's energy comes from renewable sources
"[""George Hudson""]",when did the british government allot separate electorates to scheduled caste
