answer,question
"[""South Side, Chicago""]",who's doing the home invasions on sons of anarchy
"[""Marley""]",when did gen 2 come out pokemon go
"[""Edwin Hubble""]",when did the new russian calendar go into effect
"[""12""]",when did the vietnam war end what year
"[""Spanish""]",who sings with shaggy on it wasn me
"[""Gabrielle Haugh""]",who is jack in a star is born
"[""West Indies""]",who did hercules love in the disney movie
"[""Tuticorin (Thoothukudi)""]",how many episodes are there of the originals season 5
"[""unknown""]",who sings let it rain down on me
"[""Miguel Cabrera""]",who played wonder woman in the 70s tv show
"[""Christopher Robert Evans""]",where were most factories located in the industrial revolution
"[""1982""]",when did the song why by nf come out
"[""1967""]",who plays daphne in what a girl wants
"[""13""]",when does high school musical 3 come out
"[""March 15, 2013""]",who is the presiding officer of the house of reps
"[""Mars Bonfire""]",when did tales from the hood come out
"[""Alex Rodriguez""]",who plays the mom in the fault in our stars
"[""PewDiePie""]",what is the location of mars in the solar system
"[""Spanish""]",upland region that stretches from nj to alabama
"[""2018""]",fe is the chemical symbol for what element
"[""April 1, 1999""]",what are the public holidays in hong kong
"[""Season 4, Episode 8""]",who does jon snow kill in season 2
"[""the Ivrea Codex"",""the Apt Codex""]",who plays the hairdresser in she's the man
"[""Welton Academy""]",who won worst cooks in america celebrity edition season 9
"[""New Netherland""]",how many episodes are there in moon lovers
"[""State governments""]",how many episodes of animal kingdom are in season 3
"[""John O'Banion""]",when is the james corden show with bts airing
"[""Constantine""]",how many planes did japan lose at pearl harbor
"[""Ryan ten Doeschate""]",who beat the falcons in the super bowl
"[""2012""]",where will the 2020 olympic games be held
"[""1982""]",when does rugby league season start and finish
"[""Miguel Cabrera""]",who is often considered america's most prolific composer
"[""Charles Young""]",when did castle in the sky come out
"[""Meredith Willson""]",when were tuition fees introduced in the uk
"[""18""]",upon what group of plants do many insects depend
"[""1998""]",which is the shortest day in the southern hemisphere
"[""E. M. Forster""]",where do you find pepsin in the body
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",brazil is the world's largest exporter of what crop
"[""1960""]",how much does a full gold sovereign weight
"[""12""]",who initiated the home rule movement in india
"[""four""]",when is the golf tournament in akron ohio
"[""December 15, 2017""]",how many goals does wayne rooney have in the premier league
"[""China""]",when is my mother said i never should set
"[""Eli Marienthal""]",the ashtavinayak yatra in maharashtra covers eighth holy temples of which god
"[""1981""]",when was give me that old time religion written
"[""eastward, in prograde motion""]",when did new york state became a state
"[""Phillip Alford""]",where do they film the royals on e
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who is pretending to be a in pretty little liars
"[""42""]",who is now the prime minister of england
"[""2017""]",who is the girl from brenda's got a baby
"[""Marvin Gaye""]",where does the word three come before two and seven come before six
"[""10 one-hour episodes""]",who developed hypertext markup language (html) in 1990 at cern
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when did the us get the louisiana purchase
"[""oxidative phosphorylation""]",who is responsible for the bombing in quantico
"[""Bella Dayne""]",who did the charlotte hornets trade kobe bryant for
"[""in 2018""]",how many episodes of pretty little lirs are there
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",when did i'm the one come out
"[""six""]",how tall do you need to be to be a giant
"[""1981""]",ascomycetes reproduce sexually by forming a sac known as
"[""ice caps""]",who played hercule poirot in the new movie
"[""71%""]",what network does metro pcs run off of
"[""the Ivrea Codex"",""the Apt Codex""]",when did kingdom hearts 1 come out in america
"[""redox reactions""]",5.the no secrets document was produced by the department of health in what year
"[""1982""]",how many laps are in the indy 500
"[""Jason Michael Lee""]",who played jessie on saved by the bell
"[""Islamic prophet Muhammad""]",why is the red wings mascot an octopus
"[""South Side, Chicago""]",what's the dog's name from toy story
"[""1981""]",who fulfilled the warning beware of the man with one sandal
"[""1981""]",who is the actress that plays nikki on blue bloods
"[""Josh Groban""]",when did tales from the hood come out
"[""A mood swing""]",who played judy in lost in space movie
"[""9""]",is it la fitness or l a fitness
"[""January–July 1975""]",actress that plays pepper on american horror story
"[""State governments""]",who plays mark usher on house of cards
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",why did the st louis cardinals move to arizona
"[""produces a lubricating mucus""]",explain three things that the allies demanded that germany do as part of the peace treaty
"[""eastward, in prograde motion""]",when does season 3 of the 100 come out
"[""the axon terminal""]",who play brady black in days of our lives
"[""New York Yankees""]",what piece do you need to win in chess
"[""1942""]",ascomycetes reproduce sexually by forming a sac known as
"[""1939""]",what two bodies of water does the erie canal link together
"[""in 2018""]",what year did the christmas story come out
"[""Alex Rodriguez""]",who plays the mom in the fault in our stars
"[""10""]",when did 10 rupees coin launched in india
"[""4""]",when did the iphone 7s plus come out
"[""122""]",poem on the pedestal of the statue of liberty
"[""West Bengal""]",who did marion bartoli beat in the wimbledon final
"[""Zone Improvement Plan""]",when did panama canal go back to panama
"[""April 28, 2017""]",when did louisiana became a part of the united states
"[""six""]",who qualified in group h 2018 world cup
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who played the young tom riddle in harry potter
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",what type of poem is hickory dickory dock
"[""Eagles""]",who helps odysseus during the slaughter of the suitors in book xxii
"[""John O'Banion""]",when did the baptist church start in america
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who is the star of the movie wonder
"[""13""]",who was the highest paid actor in 1971
"[""pyramidion""]",when was don't ask don't tell established
"[""Welton Academy""]",what is the age limit to go on an lds mission
"[""2012""]",when was ed sheeran's song perfect released
"[""Zone Improvement Plan""]",when is the new season of young sheldon coming out
"[""1960""]",what country has a white flag with blue cross
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who played pastor dave on that 70s show
"[""35""]",when does my hero academia season 3 release
"[""17""]",which river takes its name from loess soil
"[""2018""]",who did deion sanders play for in nfl
"[""New Netherland""]",which club is the highest champions league winner
"[""North Korea""]",camila cabello never be the same release date
"[""Australia""]",who took the photo of the flag raising on iwo jima
"[""Parafollicular cells""]",who played the role of datto in tanu weds manu
"[""unknown""]",who has designed the symbol of indian currency
"[""1939""]",when did the brewers go to national league
"[""Welton Academy""]",who hosted the reality show called mr. personality
"[""3 to 8 days""]",who are the writers of rick and morty
"[""2002""]",how long does it take for the moon to rotate around the earth
"[""Evaluation and management""]",what episode of the partridge family did they sing i think i love you
"[""St. Louis Cardinals"",""San Francisco Giants""]",who was a major figure in the evolutionary perspective
"[""the Ivrea Codex"",""the Apt Codex""]",when did man city enter the premier league
"[""Meredith Willson""]",when did the united states annexed puerto rico
"[""unknown""]",who wrote the hymn come thou fount of every blessing
"[""video editing""]",who was the vikings starting quarterback in 1993
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",where did the name bowling for soup come from
"[""Lionel Messi""]",the browser program that comes with windows 10
"[""Jose Garces""]",who plays claire in the time traveler's wife
"[""1900""]",starship nothing's going to stop us now film
"[""China""]",who does marya marry in war and peace
"[""Ireland""]",who owned the philipsburg manor before the break up
"[""Molt Taylor""]",who sings the song wish i knew you when i was young
"[""Dev"",""Devin Star Tailes""]",what is jax real name from sons of anarchy
"[""Jimmy Cliff""]",who prayed for saul to regain his sight
