name,pop,lat,lon
McPherson,7299,28.089557,-93.44337428
Elkhart,7298,30.1424251,-111.1650607
Doraville,7285,32.3464976,-81.79188577
Wyandotte,7284,33.3795161,-99.56659646
West Columbia,7283,36.8426555,-79.96484809
Bowling Green,7282,41.941479,-120.58565826
Closter borough,7281,37.1689338,-80.14119917
Van Buren,7277,39.1681546,-112.18076235
Slidell,7272,36.255572,-80.62665559
Opelousas,7271,43.1006259,-99.44309339
North Richland Hills,7270,29.4667538,-80.12825139
Cleburne,7268,33.0656101,-115.4688503
Dickson,7261,35.431215,-114.30111071
Olean,7259,41.9950424,-77.46711467
Poway,7257,40.4965466,-107.95028296
Citrus Heights,7254,38.4263967,-105.6302882
Sallisaw,7254,40.9141828,-111.02176719
Lyndon,7254,39.8938264,-117.62886637
Warrensburg,7254,38.3737132,-110.67633801
Van Buren,7247,38.4384322,-102.81289659
Seguin,7246,39.5894383,-70.29358278
Hot Springs,7243,33.9489201,-118.41741338
University Place,7240,32.9420482,-69.88164905
Urbandale,7237,33.6293458,-99.43836361
Southbridge Town,7236,45.7752479,-97.20967355
Arlington,7236,47.4450996,-121.96720828
Aiken,7231,45.0204894,-105.04959404
Williston,7227,35.7879231,-110.85955396
Harrisonville,7222,36.321979,-121.03120606
Monroe,7220,37.2584796,-104.61429002
McMinnville,7219,40.6074925,-93.76247151
Eastpointe,7216,38.0867389,-69.06416776
Stuart,7212,29.126628,-92.84118525
Winter Haven,7207,35.5843059,-100.65018223
Pella,7201,40.6358793,-103.98480405
St. Matthews,7201,37.3532001,-98.53098876
University Park,7200,40.170003,-122.98720554
Rio Rancho,7198,40.4555925,-75.2328245
Selah,7196,30.8532553,-85.74381767
Richfield,7193,42.2894587,-98.44411564
Rocky Mount,7191,37.5168737,-70.89957002
Ionia,7190,43.0118764,-70.80013926
Daphne,7182,34.6110733,-76.97249832
Orono,7163,41.0651529,-107.29565324
Poquoson,7160,37.4390612,-86.40384793
Bergenfield borough,7158,44.7725611,-69.53127401
Lompoc,7157,41.7684252,-85.83340735
Hubbard,7154,41.2916964,-77.44251345
Pontiac,7146,43.1965171,-122.40133512
Niles,7142,38.4878882,-112.66203952
West Plains,7137,35.9225243,-119.57188426
University Park,7134,45.0586164,-81.92829927
Spearfish,7133,37.4159292,-118.64112496
Alcoa,7127,31.610761,-92.4763552
Mission Viejo,7127,38.2218422,-71.49346889
Lake Dallas,7126,36.6367824,-68.97895441
Fitchburg,7121,31.6571911,-100.20261156
Brownsville,7116,43.0967008,-115.10786037
West Valley City,7113,43.119181,-105.55076426
Shoreline,7108,49.1,-90.42724237
Kingsport,7108,40.3843295,-87.96587795
Mishawaka,7103,34.5228712,-69.2909767
Covina,7101,36.0578435,-113.69372954
Hopkinsville,7101,38.5808369,-117.22320533
