answer,question
"[""Anil Kumar Jha""]",who sang why is everybody always pickin on me
"[""42""]",where is the 2026 world cup going to take place
"[""1962""]",who did tina majorino play in grey's anatomy
"[""a maroon Bristol 405""]",who played robert baratheon on game of thrones
"[""December 15, 2017""]",ouran highschool host club tamaki english voice actor
"[""State governments""]",ripened part of a flowering plant that contains seeds
"[""the Cambrian explosion""]",who does bo end up with in lost girl
"[""Clayton Moore""]",who started the war in world war 1
"[""2017""]",what is the gmc version of the suburban
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",how many stocks are in the wilshire 5000
"[""Atlanta–Fulton County Stadium""]",where does the last name andrade come from
"[""Lionel Messi""]",when does the tv show good doctor start
"[""ice caps""]",who sang don't let the sun go down
"[""Mars Bonfire""]",what is the real name of sleeping beauty
"[""Sachin Tendulkar""]",who played benji on leave it to beaver
"[""West Bengal""]",when did los angeles kings win the stanley cup
"[""1950""]",when did doctor who come back in 2005
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when does persona 5 dancing all night come out
"[""Over 2,500""]",when was the last time celtics won a championship
"[""7""]",what was the last plague god sent on egypt
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",when did they change the drinking age to 21 in california
"[""Meredith Willson""]",where does the vagus nerve enter the abdomen
"[""Marvin Gaye""]",where is amazon rainforest located in south america
"[""Bella Dayne""]",when did the tenth doctor regenerate into himself
"[""Saleisha Stowers""]",when did the first ibm personal computer debut
"[""oxidative phosphorylation""]",what channel is in conversation with john bishop on
"[""West Bengal""]",first president live from new york its saturday night
"[""Queen's Park""]",when was the last world cup held in germany
"[""2024""]",who did the mavericks play in the finals
"[""1988""]",who are the associate justices of the supreme court
"[""Clemson\n1""]",which is the first company who defined risc architecture
"[""2009""]",who is the girl that sings oceans where feet may fail
"[""John O'Banion""]",who presides over the meeting of rajya sabha
"[""Christopher Robert Evans""]",who claimed the french throne when there were no more capetians to rule
"[""1967""]",when does episode 16 of boruto come out
"[""West Bengal""]",author of song i have decided to follow jesus
"[""Season 4, Episode 8""]",who is the highest grossing director of all time
"[""1960""]",who wrote the song ain't no mountain high enough
"[""1981""]",as per the census of india 2011 the state having the highest number of urban population is
"[""eastward, in prograde motion""]",who was the voice of rocket on guardians of the galaxy
"[""a compulsory governmental insurance system""]",who is the mom in last man standing
"[""Clemson\n1""]",how many teams compete in the ncaa tournament
"[""to perceive linear acceleration""]",rick and morty season 3 episode 7 airing date
"[""Ireland""]",the term that describes a function that is symmetric about the y-axis is
"[""Jesse Donald Knotts""]",when was the last time the dodgers won the national league pennant
"[""2018""]",when was the dragster at cedar point built
"[""1942""]",what is the total number of fundamental duties mentioned in the constitution of india
"[""1998""]",who played the green girl in star trek
"[""April 1, 1999""]",who gives the first opening statement in a trial
"[""West Bengal""]",how many episodes in bobs burgers season 8
"[""1942""]",who did andy murray beat in wimbledon finals
"[""Greek""]",which is britains oldest sunday newspaper published for the first time in 1791
"[""1792""]",who sings does he love me with reba
"[""1980""]",who is in charge of american monetary policy
"[""Mexico"",""Soviet Union""]",what kind of gas does a dodge caliber take
"[""2015""]",where do the ny mets play home games
"[""1988""]",who has won the most races in f1
"[""Jason Michael Lee""]",who won the battle of antietam union or confederate
"[""12""]",who played cricket in to have and have not
"[""a maroon Bristol 405""]",how many episodes in season 10 of benidorm
"[""1988""]",where was the first taco john's located
"[""Prince Phillip""]",who wrote the byrds song turn turn turn
"[""four""]",what was the name of the beatles first us album
"[""Shirley Mae Jones""]",what kinda cheese is on a philly cheesesteak
"[""12""]",the upper layer of soil called horizon a is where
"[""Spanish""]",average life expectancy of a man in england
"[""42""]",when does law and order svu come back on
"[""a wild Pikachu""]",who is hosting the world cup in 2018
"[""Molt Taylor""]",where was dark side of the moon recorded
"[""1943""]",when did get rich or die trying come out
"[""Anderson Silva""]",what group was beyonce in before she became famous
"[""Thurl Ravenscroft""]",direction of southwest monsoon in india in map
"[""in 2018""]",what is the direction of the rotation of the earth
"[""Niagara River""]",american type of apple pie in a deep dish
"[""Mary Kate Schellhardt""]",who played the male lead role in the movie 'mughal-e-azam'
"[""1920 to 1933""]",when did the sears tower became the willis tower
"[""12""]",who played the beatles in the dewey cox movie
"[""Tuticorin (Thoothukudi)""]",who wrote the song do you believe in magic
"[""eastward, in prograde motion""]",where does the optic nerve enter the eye
"[""9""]",who wrote i wanna be loved by you
"[""in 2018""]",corporate social responsibility (csr) is also known as
"[""March 15, 2013""]",when did age of empires 2 come out
"[""Ryan ten Doeschate""]",which carbohydrate does the body use for energy production during respiration
"[""pyramidion""]",where did paul in the bible come from
"[""video editing""]",who sings she works hard for the money
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when is the next episode of lucifer released
"[""North Korea""]",from the land of the moon movie cast
"[""PewDiePie""]",when did jack in the box buy qdoba
"[""unknown""]",what were the effects of chlorine gas in ww1
"[""Carole King""]",who was heading indian army 1971 bangladesh war
"[""Jesse Donald Knotts""]",who won the nbc world of dance 2017
"[""1890""]",who played roo stewarts mum in home and away
"[""Lionel Messi""]",who sang one for my baby and one more for the road
"[""Pom Klementieff""]",why is the greatest number of species found in the ecotone
"[""Meredith Willson""]",when does germany move to daylight savings time
"[""December 15, 2017""]",who won second place on america's got talent
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who sang the best is yet to come
"[""Molt Taylor""]",who plays alex in power rangers time force
"[""2017""]",the most common medium for oil paint is
"[""Saddam Hussein""]",when did the sabre tooth tiger became extinct
"[""Ryan ten Doeschate""]",who are the players on the nrl trophy
"[""Lacey Turner""]",who played hercule poirot in the new movie
"[""Over 2,500""]",where are the olfactory receptor neurons are located
"[""13""]",when was the little drummer boy song written
"[""1980""]",who says cry havoc and let slip the dogs of war
"[""Charles Young""]",who sing we're not going to take it
"[""10""]",what breed of dog is in fox and the hound
"[""a compulsory governmental insurance system""]",what element on the periodic table has the highest melting point
"[""122""]",where do the chicago white sox play ball
"[""the Cambrian explosion""]",who runs the fastest 40-yard dash in the nfl
"[""Lacey Turner""]",who were the scientists who developed the cell theory
"[""John O'Banion""]",when did the book of henry come out
"[""In 1995""]",who does the voice of jake in adventure time
"[""179""]",highest clean sheet in epl in a season
"[""12""]",how many players went straight from highschool to the nba
"[""four""]",when is veterans day when is veterans day
"[""13""]",when is black lightning ep 6 coming out
"[""unknown""]",how many pages is the forest of hands and teeth
"[""originally from the Greek""]",name of the main ape in planet of the apes
"[""2009""]",who is number 20 for the dallas cowboys
"[""1980""]",when did france and great britain declare war on germany
"[""Clayton Moore""]",when did england last lose three in a row
"[""Marvin Gaye""]",how many season in once upon a time
"[""Amanda Shiflett""]",what kind of economy does the usa have
"[""King Edward Peak""]",how far is the horsehead nebula from earth
"[""horses""]",what is the band on a cigar for
"[""produces a lubricating mucus""]",who became the fifth beatle on let it be playing keyboards on the lp
