answer,question
"[""Richard Dawson""]",what is the united mine workers of america
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who plays emma frost in x-men first class
"[""US$500""]",when did the first titanic movie come out
"[""2012""]",who crossed the alps and invaded italy with an army of elephants during the second punic war
"[""December 15, 2017""]",where is the set of taarak mehta ka ooltah chashmah
"[""Atlanta–Fulton County Stadium""]",when was i know why the cage bird sings written
"[""Spanish""]",who played tom in when calls the heart
"[""Queen's Park""]",who was the mexican president who distributed land to the peasants in the 1930s
"[""Gal Gadot""]",who has won more games real madrid or barcelona
"[""Thurl Ravenscroft""]",who does ryan reynolds play in green lantern
"[""Bella Dayne""]",who wrote the song you got a friend
"[""PewDiePie""]",who sings the theme song for bojack horseman
"[""four""]",when did under god added to pledge of allegiance
"[""King Edward Peak""]",where are hair follicles located in the skin
"[""August 17, 2018""]",who played ed gibb on 8 simple rules
"[""March 25, 2011""]",who played freda in dumb and dumber 2
"[""Spectre""]",when was the last time oklahoma voted for a democratic president
"[""Gal Gadot""]",who did george mason lose to in the final four
"[""Citytv""]",who is our current president of the senate
"[""2015""]",where did the us send a humanitarian force from 1992 to 1994
"[""Lake Baikal""]",when did just dance by lady gaga come out
"[""China""]",when did bob leave the bob and tom show
"[""October 10, 2017""]",who wrote the song never can say goodbye
"[""1988""]",when did they start saying the pledge of allegiance in schools
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",last week tonight with john oliver season 5 episode 16 topic
"[""in 2018""]",who will be inducted into the baseball hall of fame in 2018
"[""Potassium chlorate""]",where is honey i shrunk the audience in disney world
"[""July 16, 2017""]",who wrote the song why should i care
"[""centroid""]",who sings the marriage of figaro in shawshank redemption
"[""1967""]",who sang over the rainbow in you've got mail
"[""A mood swing""]",who was the mother on lost in space
"[""oxidative phosphorylation""]",who created the first solid body electric guitar
"[""A mood swing""]",where does raisin in the sun take place
"[""South Side, Chicago""]",where did little house on the prairie film
"[""10 one-hour episodes""]",what type of magma formed at mid-ocean ridges
"[""Machilipatnam""]",who built kashi vishwanath temple in 16 century
"[""West Indies""]",what is another name for the society of jesus
"[""four""]",where does the tv show reba take place
"[""a compulsory governmental insurance system""]",who wrote the song 25 or 6 to 4
"[""10 one-hour episodes""]",how many species of snakes are in alabama
"[""South Side, Chicago""]",when does project blue book come out on history channel
"[""7""]",nightmare on elm street how many are there
"[""December 15, 2017""]",when did the republicans gain control of the house
"[""Marvin Gaye""]",pitt players in the nfl hall of fame
"[""Zaira Wasim""]",who was the last roman emperor and what happened to him
"[""Eli Marienthal""]",who wrote all i want for chrismas is you
"[""Eagles""]",on which island is the uss arizona memorial
"[""West Bengal""]",how many schools are in knox county tn
"[""Jose Garces""]",power over the island nation of cyprus is disputed by (5 points)
"[""New York Yankees""]",when was the last time tiger woods won a major golf championship
"[""18 August 2011""]",what age do king charles cavaliers live to
"[""1998""]",how do you say peace be with you in muslim
"[""May 5, 1992""]",what do we call the currency of australia
"[""Over 2,500""]",where is walnut grove on little house on the prairie
"[""Jimmy Cliff""]",where does eastern time zone change to central
"[""1960""]",is windows movie maker used for development or playback
"[""Amanda Shiflett""]",who is the champion of vivo pro kabaddi 2017
"[""1988""]",in the health belief model the perception of a health threat is based on
"[""May 5, 1992""]",who wins golden boot if tied premier league
"[""1982""]",when did the first gi joe come out
"[""10 one-hour episodes""]",black panther comic when did it come out
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who is the present governor of puerto rico
"[""Edwin Hubble""]",who won the women's 400 meter dash in the olympics
"[""2018""]",who is next in line to be the monarch of england
"[""Shirley Mae Jones""]",what channel is the wnba all star game on
"[""Jason Michael Lee""]",what is the island that moana lives on called
"[""March 27, 2018""]",world of winx season 3 episode 1 release date
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who drove the number 16 car in nascar
"[""ground state""]",how many episodes of doctor who are there in the new series
"[""the axon terminal""]",who's line is it anyway original cast
"[""those that have died""]",who coached the dallas cowboys after barry switzer
"[""2017""]",who was the roman emperor when jerusalem was destroyed
"[""six""]",who sang why is everybody always pickin on me
"[""12""]",how much is a shot of espresso in ml
"[""Matthew Prokop""]",when does year of the snitch come out
"[""March 27, 2018""]",where does the river thames stop being tidal
"[""China""]",who has played mackenzie on young and the restless
"[""produces a lubricating mucus""]",what is the currency of central african republic
"[""2002""]",who was fired or forced to resign in the massacre
"[""Constantine""]",when was earth wind and fire september released
"[""2015""]",who played the guitar solo on can you hear me knocking
"[""six""]",who was the dictator who ruled spain for 40 years
"[""South Side, Chicago""]",who played biff in back to the future movies
"[""Eagles""]",when did jack in the box buy qdoba
"[""Saddam Hussein""]",when does minimum wage go up in ab
"[""Jason Michael Lee""]",american type of apple pie in a deep dish
"[""1792""]",which indian sportsperson wife will represent in basketball
"[""2015""]",who plays shere khan in the jungle book 2016
"[""constitutional republic""]",when was the last year silver dimes were made
"[""13""]",which country was the first to put a man in space
"[""Charles Young""]",who wrote put your hand in the hand
"[""Greek""]",in which city would you find the petronas twin towers
"[""1967""]",who discovered the direction of magnetic field lines
"[""Josh Groban""]",who played grace's daughter on will and grace
"[""Zaira Wasim""]",maximum effective range of a 12 gauge slug
"[""1900""]",under which emperor did rome adopt christianity as its official religion
"[""pyramidion""]",who is the longest serving actor in eastenders
"[""originally from the Greek""]",when did st patrick's day become a holiday
"[""17""]",groundnut is mostly grown in which part of nigeria
"[""Thurl Ravenscroft""]",when does america's got talent start live shows
"[""2012""]",what do the green lights on xbox 360 mean
"[""PewDiePie""]",how many episodes are in part 4 of the ranch
"[""the axon terminal""]",who plays veronica lodge's mom on riverdale
"[""Lionel Messi""]",when was the public service commission original version of the upsc set up
"[""Carole King""]",when did the first electric dishwasher come out
"[""1984""]",where is the world's highest waterfall located
"[""volume of the container decreases""]",who made delhi the capital of his kingdom for the first time
"[""Lacey Turner""]",who sang we are young in the 80's
"[""18""]",how many books are in stephen king's dark tower
"[""pyramidion""]",who plays cuff in stuck in the middle
"[""1942""]",who published the first collected edition of hopkins poem in 1918
"[""Thurl Ravenscroft""]",who chaired the constitutional convention during the summer of 1787
"[""six""]",when was the last time germany lost world cup
"[""Clemson\n1""]",who has the most throwing yards in nfl history
"[""2018""]",who performed the first successful human heart operation
"[""13""]",who wrote aaj jane ki zid na karo
"[""3 to 8 days""]",how many super bowls rings do the cowboys have
"[""2017""]",who won the battle of the sexes in 1973
"[""2017""]",when were the first trenches dug in ww1
"[""Matthew Prokop""]",who is the highest paid athlete in the nba
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who sang the song bang bang in kill bill
"[""King Edward Peak""]",who went to the super bowl in 1999
"[""South Side, Chicago""]",who plays bob on that 70's show
"[""Marley""]",who plays young lily bass in gossip girl
"[""Lacey Turner""]",who became ceo of it company vipro in 2016
"[""PewDiePie""]",who played phoebe's mother on the tv series friends
"[""Eagles""]",who played molly in she's out of my league
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",name of ship that brought pilgrims to america
"[""2000""]",what is the first novel of english literature
"[""horses""]",when does episode 5 come out for batman the enemy within
"[""Gabrielle Haugh""]",where does elizabeth live in pirates of the caribbean
