answer,question
"[""1950""]",who wrote the song never can say goodbye
"[""March 25, 2011""]",who is the girl in maroon 5 what lovers do
"[""1981""]",vvpat first used in which election in india
"[""Australia""]",rank of india in human development index 2017
"[""Over 2,500""]",who played robert baratheon on game of thrones
"[""1988""]",who wrote music for singing in the rain
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",total number of judges in international court of justice
"[""redox reactions""]",what are the two dominant ethnic groups on fiji
"[""1942""]",what was the last year chevy made the trailblazer
"[""South Side, Chicago""]",where is glastonbury on the map of uk
"[""State governments""]",how many episodes does tokyo ghoul season 2 have
"[""1939""]",who wrote the song crying in the chapel
"[""10""]",who's hosting the super bowl in 2019
"[""West Indies""]",what type of poem is to his coy mistress
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",what team does vince carter play for in the nba
"[""10""]",while the u.s. economy has expanded since the late 1960s income inequality has
"[""35""]",which city is called the city of flowers in pakistan
"[""Australia""]",who won the last open at st andrews
"[""redox reactions""]",bsf responsible for guarding on border of which countries
"[""Citytv""]",what instrument is used for the harry potter theme song
"[""1920 to 1933""]",when is season 6 of counting on coming out
"[""unknown""]",what are the traditional colors of mardi gras
"[""2–4 years""]",what kinds of cases are heard in district court
"[""a compulsory governmental insurance system""]",who played calibos in the original clash of the titans
"[""1939""]",who was the first person inducted in the wwe hall of fame
"[""Pom Klementieff""]",the joy of life was painted in which style
"[""San Antonio""]",who starred with john travolta in saturday night fever
"[""Australia""]",who is a winner of big boss in tamil
"[""1942""]",when did anthem of the seas come out
"[""Mars Bonfire""]",which file keeps command to execute automatically when os is started
"[""four""]",when did they break out of prison in prison break
"[""10""]",what happened to the last king of gondor
"[""Jason Michael Lee""]",who does the voice of optimus prime in the transformers
"[""1962""]",who are the guys on the sonic commercial
"[""Josh Groban""]",how many books are there for my hero academia
"[""George Casper Homans""]",what part of the philippines is marawi city
"[""1982""]",when does telltale's guardians of the galaxy episode 3 come out
"[""1980""]",when does april kepner get pregnant the second time
"[""Over 2,500""]",who is running for mayor of st louis
"[""1981""]",when did rodgers and hammerstein's cinderella come out
"[""Marvin Gaye""]",what is the jewish designation for the first five books of the old testament
"[""12""]",where was ex on the beach season 4 filmed
"[""Spectre""]",who led a military coup in pakistan in october 1999
"[""King Edward Peak""]",when does a function not have a limit
"[""originally from the Greek""]",when did youtube red change to youtube premium
"[""Monasteries"",""wealthy individuals"",""rulers""]",who sings the song save a horse ride a cowboy
"[""eastward, in prograde motion""]",what plate boundary is formed between the philippine plate and the eurasian plate
"[""13""]",who is next in line for the royal throne of england
"[""Lake Baikal""]",when did the iphone 7 plus come put
"[""Calcium ions""]",who plays robbie weaver in crazy stupid love
"[""2000""]",when was the last time the eagles went to the nfc championship
"[""1988""]",what type of government system does the usa have
"[""volume of the container decreases""]",who played the monster in jeepers creepers 3
"[""Season 4, Episode 8""]",when did the movie players club come out
"[""Dev"",""Devin Star Tailes""]",who was the winning pitcher for game 2 of 2017 world series
"[""Ryan Guzman""]",where were most factories located in the industrial revolution
"[""2002""]",when did robben island became a world heritage site
"[""Marvin Gaye""]",what enzyme system is linked to the metabolism of toxins and drugs
"[""South Side, Chicago""]",when does ink master season 10 finale air
"[""a maroon Bristol 405""]",when did batman with michael keaton come out
"[""Anil Kumar Jha""]",how many episodes of rurouni kenshin are there
"[""Atlanta–Fulton County Stadium""]",average hourly wage in india in us dollars
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",prison break how many episodes in season 1
"[""produces a lubricating mucus""]",which was adopted and raised by a king of mithila
"[""Welton Academy""]",where is the great mosque of djenne located
"[""redox reactions""]",last week tonight with john oliver season 5 episode 16 topic
"[""January–July 1975""]",who linked the united states and europe with a transatlantic telegraph line
"[""in 2018""]",what episode of army wives does emmalin graduation
"[""Clemson\n1""]",what is the size of a typical poster
"[""12""]",what was the famous window called in the notre dame cathedral in paris france
"[""ground state""]",what stores metadata instead of actual data in dbms
"[""1980""]",who played michael myers in the rob zombie halloween movie
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when is imagine dragons next album coming out
"[""Welton Academy""]",what are the public holidays in hong kong
"[""1,089 sq ft""]",who plays andy's brother in the office
"[""redox reactions""]",who plays vice president in homeland series 7
"[""Evaluation and management""]",who sings the theme song for family ties
"[""John O'Banion""]",when was the castle in versailles ky built
"[""State governments""]",who said give me loberty or give me death
"[""4""]",who wrote we belong together by mariah carey
"[""eastward, in prograde motion""]",how many planned parenthood locations are there in the united states
"[""Greek""]",who played in how to train your dragon
"[""unknown""]",when were the articles of confederation put into effect
"[""rose window""]",last part of the lord of the rings
"[""18""]",which is the largest river island in india
"[""Guaranteed Rate Field""]",what does the french bit in partition mean
"[""Josh Groban""]",where does dna replication begin on a chromosome
"[""Machilipatnam""]",what feature led to the most sales for the playstation 2
"[""Welton Academy""]",one of the four components of the core self-evaluation is
"[""18""]",where is the frying pan river in colorado
"[""Sarabi""]",when was the song smoke gets in your eyes written
"[""George Casper Homans""]",who made the song king of the road famous
"[""December 15, 2017""]",fire and fury inside the trump white house publisher
"[""1,089 sq ft""]",who played bass on oh what a night
"[""1942""]",whats the distance between earth and the moon
"[""Calcium ions""]",when do we celebrate world environment day and why
"[""Marley""]",who is the super hero at the end of black panther
"[""Clayton Moore""]",in the bible who was thrown into the fiery furnace
"[""12""]",who conceeded the most goals in world cup 2018
"[""Phillip Alford""]",who played trumpet in princess and the frog
"[""1967""]",who voices linda's mom in bob's burgers
"[""John O'Banion""]",who are the creators of it's always sunny in philadelphia
"[""a maroon Bristol 405""]",who wrote love will keep us alive by the eagles
"[""42""]",where was american horror story season 5 filmed
"[""1981""]",who won rookie of the year and the cy young award at the same time
"[""constitutional republic""]",what us cities have the highest african american population
"[""2000""]",before the pumpkin what vegetable was traditionally carved on halloween
"[""August 27, 2017""]",who resigned the presidency of egypt as a result of arab spring demonstrations
"[""Alex Rodriguez""]",who wrote the song you got a friend
"[""Molt Taylor""]",who was the movie american sniper based on
"[""video editing""]",who's running for the governor of california
"[""Shirley Mae Jones""]",in the senate the blank is the official chair of the chamber
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who plays male lead in far from the madding crowd
"[""1943""]",what is the olympic record for long jump
"[""13""]",what is the name of the canal that separates central and south america
"[""1,089 sq ft""]",where can i use my golden age passport
"[""Edwin Hubble""]",who sings the wire theme song season 1
"[""Amanda Shiflett""]",when did the book wrinkle in time come out
"[""E. M. Forster""]",who plays star in the forces of evil
"[""West Indies""]",when will the nba 2018-19 schedule be released
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who did the voice of slinky in toy story 3
"[""Pom Klementieff""]",what does the president of the united states earn
"[""centroid""]",who is the first governor general of the bahamas
"[""October 10, 2017""]",from what time period are most of the rocks in glacier national park
"[""Queen's Park""]",is a t rex a carnivore or herbivore
"[""1900""]",brazil is the world's largest exporter of what crop
"[""1998""]",who was our second president of the united states
"[""1982""]",who did alabama play in 2015 bowl game
"[""12""]",who created the demographic transition model (dtm)
"[""13""]",who played wildor in masters of the universe
"[""18""]",when was fear and loathing in las vegas made
"[""Anil Kumar Jha""]",whats the clown's name in house of 1000 corpses
"[""2015""]",what's the name of the eighth sims 3 expansion pack
