answer,question
"[""In 1995""]",who opened the chamber of secrets in harry potter
"[""Josh Groban""]",who wrote the song till there was you
"[""Queen's Park""]",what was the name of the iraq war
"[""Mexico"",""Soviet Union""]",list of countries in the horn of africa
"[""PewDiePie""]",where does the iron in your blood come from
"[""a maroon Bristol 405""]",how many membranes do gram negative bacteria have
"[""V8 engine""]",when does chapter 75 of jane the virgin come out
"[""1962""]",who played duncan in monarch of the glen
"[""copper""]",who proposed the first comprehensive theory of continental drift
"[""2018""]",who plays jake's mom in the dark tower
"[""Ireland""]",what season of bachelor was jamie from married at first sight on
"[""Citytv""]",who played carol's boyfriend sandy on growing pains
"[""3 to 8 days""]",what is the role of neda in the philippine government
"[""December 15, 2017""]",how many lds temples in the united states
"[""Welton Academy""]",what does the french bit in partition mean
"[""George Hudson""]",blank madly deeply number one hit for savage garden
"[""to perceive linear acceleration""]",who plays carol on last man on earth
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who were the scientists who developed the cell theory
"[""Welton Academy""]",when was the first game of thrones published
"[""1998""]",when did the queen become queen of england
"[""the axon terminal""]",what did the animals turn into in cinderella
"[""Over 2,500""]",who plays the hairdresser in she's the man
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who is the ceo of lord and taylor
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",actress that plays pepper on american horror story
"[""42""]",when did the red sox yankees rivalry began
"[""Ryan Guzman""]",when does when we first met come to netflix
"[""Eli Marienthal""]",where does the saying dressed to the nines come from
"[""9""]",where does the optic nerve go in the brain
"[""Marvin Gaye""]",the girl who plays violet in american horror story
"[""1988""]",jumanji welcome to the jungle cast alex grown up
"[""Over 2,500""]",when does pam come back to the office
"[""Abigail Rokison-Woodall""]",when does episode 13 of handmaids tale come out
"[""Jose Garces""]",what is the function of the phloem in a plant
"[""the Ivrea Codex"",""the Apt Codex""]",who does the voice of murray on sesame street
"[""August 27, 2017""]",who was sailing the titanic when it crashed
"[""Mexico"",""Soviet Union""]",when does the big e start in springfield mass
"[""centroid""]",who did the first voice of meg on family guy
"[""April 28, 2017""]",how many lord if the rings movies are there
"[""Clayton Moore""]",what is the definition of low birth weight
"[""1,089 sq ft""]",when was do they know it's christmas
"[""redox reactions""]",name the nfl city located on elliott bay in puget sound
"[""Gabrielle Haugh""]",who played anne neville in the white queen
"[""1974""]",who introduced the concept of reinforcement into behaviorism
"[""Niagara River""]",2006 best picture nominees that lost to the departed
"[""US$500""]",who wrote i wonder where you are tonight
"[""12""]",halloween 6 who is the man in black
"[""Gabrielle Haugh""]",how many episodes of pretty little lirs are there
"[""Season 4, Episode 8""]",who played ryan's brother in the oc
"[""35""]",who played legolas in lord of the rings
"[""Australia""]",who is the most payed player in the nba
"[""University of South Carolina""]",who is the punter for the dallas cowboys
"[""Amanda Shiflett""]",who has won the most gold cups in soccer
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when did the last star wars come out
"[""to perceive linear acceleration""]",what animal was used as a code name for mac os x 10.3
"[""US$500""]",when did sourav ganguly made his odi debut
"[""2017""]",who plays king fergus in once upon a time
"[""US$500""]",what was the name of the lion that hercules killed
"[""a maroon Bristol 405""]",who was the host of the 2017 bet awards
"[""Matthew Prokop""]",who strengthened the influence of the supreme court
"[""Spectre""]",when was the last time england did not qualify for world cup
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",what was the biggest mass extinction in geologic time
"[""35""]",who wrote music for singing in the rain
"[""2018""]",when does orange is the new black start filming
"[""unknown""]",who invented the structure of the classic pas de deux
"[""Jason Michael Lee""]",who plays barry allen in justice league movie
"[""Citytv""]",which president organized the trade missions to japan
"[""July 16, 2017""]",who holds the record for most 3 pointers in a finals game
"[""2017""]",who was on the central powers side in ww1
"[""Thurl Ravenscroft""]",who is first in line for king of england
"[""Ryan ten Doeschate""]",when is the next new episode of agents of shield
"[""Charles Young""]",when did antarctica take the form it has today
"[""China""]",the ____ limb of the loop of henle is impermeable to water
"[""13""]",why is the us canada's largest trading partner
"[""10""]",last part of the lord of the rings
"[""pyramidion""]",the major constituents of earth's atmosphere are
"[""42""]",west bengal is in which side of india
"[""18""]",who does the voice of sally in nightmare before christmas
"[""August 27, 2017""]",who played anakin in revenge of the sith
"[""Marvin Gaye""]",first cotton mill in india was setup in
"[""Anil Kumar Jha""]",movie about a football player who goes blind
"[""Season 4, Episode 8""]",who sang i just haven't met you yet
"[""unknown""]",feast day of our lady of perpetual succour
"[""Mary Kate Schellhardt""]",who composed the music for blade runner 2049
"[""7""]",who is the actor who plays diego on younger
"[""Billie Jean King""]",who was involved in the croatian war of independence
"[""1981""]",when did seat belts first appear in cars
"[""Australia""]",who is the song i need a doctor about
"[""December 2003""]",who played jillson on the joey bishop show
"[""four""]",the count of monte cristo takes place in
"[""eastward, in prograde motion""]",when is the nba first regular season game
"[""PewDiePie""]",is vitamin b12 deficiency the same as pernicious anemia
"[""rose window""]",when does arrow season 6 ep 10 come out
"[""2024""]",where did lord of the rings get filmed
"[""1900""]",when is the last time the browns won a preseason game
"[""China""]",what is the population of belgium in 2018
"[""in 2018""]",what's the name of the white sox park
"[""12""]",when was the last burning at the stake in england
"[""Eli Marienthal""]",who wrote the story the wizard of oz
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",who was the pledge of allegiance written by
"[""17""]",what is the largest state in america by size
"[""Queen's Park""]",when did youtube red change to youtube premium
"[""12""]",is the vena cava a vein or artery
"[""1967""]",when was the forest act enacted during the british period
"[""March 9, 2018""]",who has the most ncaa mens basketball championships
"[""Queen's Park""]",when did the story to kill a mockingbird take place
"[""Potassium chlorate""]",the communications software that helps you navigate the web is called
"[""Jimmy Cliff""]",when does wicked tuna outer banks 2018 start
"[""Gabrielle Haugh""]",what does the president of the united states earn
"[""New York Yankees""]",where did red cross the border in shawshank
"[""Prince Phillip""]",how many episodes in season 1 desperate housewives
"[""1967""]",when did the movie 8 seconds come out
"[""March 9, 2018""]",where does the blood in the pulmonary vein come from
"[""pyramidion""]",what type of snake is green and black
"[""Lake Baikal""]",english beat i just can't stop it full album
"[""Eli Marienthal""]",when was the subway in new york built
"[""Lionel Messi""]",how many times india won womens cricket world cup
"[""San Antonio""]",where was the sons of katie elder filmed
"[""18""]",when do riley and danny get together in baby daddy
"[""2009""]",who played cody in suite life on deck
"[""1981""]",who wrote the song i'm not in love
"[""Jimmy Cliff""]",when was yellowstone established as a national park
"[""Sarabi""]",when do college football recruits have to sign by
"[""Mexico"",""Soviet Union""]",i sleep better in the morning than at night
"[""constitutional republic""]",what is the growth rate of indian economy
"[""King Edward Peak""]",who plays the blind guy in seven pounds
"[""October 10, 2017""]",where is the area code 607 located in usa
"[""1982""]",who sings you cant judge a book by looking at the cover
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who played the other twin in parent trap
"[""2000""]",who has been elected next president of the united nations in first week of june 2018
"[""Jesse Donald Knotts""]",when did the detroit tigers win the world series
"[""Sarabi""]",when was the first movie made with sound
"[""Gabrielle Haugh""]",where does the heat energy for geothermal energy resources come from
"[""2002""]",who plays chad dimera on days of our lives
"[""1981""]",when was the last time the chicago white sox won the world series
"[""1943""]",when did jacksonville jaguars become an nfl team
"[""A concerto""]",who plays taylor on young and the restless
"[""1962""]",what is the largest county in population in tennessee
"[""Elstree Studios""]",who plays summer on the young and restless
