answer,question
"[""2017""]",when was the supreme judicial court of massachusetts established
"[""Anderson Silva""]",who was the first actor to play the role of james bond on screen
"[""the Ivrea Codex"",""the Apt Codex""]",the one that got away music video cast
"[""122""]",when did the movie a bug's life come out
"[""Niagara River""]",who won season 7 of the ultimate fighter
"[""redox reactions""]",who sings you got the moves like jagger
"[""Venus""]",who plays lydia in bbc pride and prejudice
"[""35""]",when was the last time the us constitution changed
"[""Spanish""]",who won the first series of x factor uk
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who played god in monty python and the holy grail
"[""April 1, 1999""]",who is the voice of the gecko on the geico commercials
"[""in 2018""]",former name of the south african province prefixed with kwa zulu in 1994
"[""the Ivrea Codex"",""the Apt Codex""]",who composed the music to 'everybody's gone to the rapture
"[""those that have died""]",when is imagine dragons next album coming out
"[""Calcium ions""]",how many times have the dodgers met the yankees in the world series
"[""after a minor infringement""]",who narrates journey to the centre of the earth
"[""unknown""]",what percentage of us population voted in 2016 presidential election
"[""Ryan Guzman""]",when did boston red sox start playing sweet caroline
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when did the british government allot separate electorates to scheduled caste
"[""12""]",who has the most touchdown passes in college football
"[""March 9, 2018""]",total number of national highways in himachal pradesh
"[""Saleisha Stowers""]",who initiated the home rule movement in india
"[""1974""]",how many episodes are in season 1 of letterkenny
"[""71%""]",what is the trojan war in greek mythology
"[""December 2003""]",when does home and away return april 2018
"[""eastward, in prograde motion""]",who wrote do they know it's xmas
"[""University of South Carolina""]",when was the last time mayo won the sam maguire cup
"[""4""]",hotel that inspired stephen king to write the shining
"[""March 9, 2018""]",what's the first book in the pretty little liars series
"[""Parafollicular cells""]",what are the major types of computer software used in business
"[""Tuticorin (Thoothukudi)""]",who is the secretary of state of usa
"[""10""]",when was tie a yellow ribbon round the ole oak tree released
"[""King Edward Peak""]",when is the last time michigan beat ohio state
"[""10 one-hour episodes""]",who was the dog in marley and me
"[""a wild Pikachu""]",where can the national guard be deployed to
"[""eastward, in prograde motion""]",who takes over for the president if he cannot fulfill his duty
"[""Jesse Donald Knotts""]",when did the u.s. declare war on japan
"[""2017""]",when does the next season of the next step start
"[""the Ivrea Codex"",""the Apt Codex""]",who sings don't mess around with jim
"[""1981""]",joule is unit of. in mks system
"[""a compulsory governmental insurance system""]",who was the king of tripura during the revolt of 1857
"[""Miguel Cabrera""]",who sings you're the best around karate kid song
"[""St. Louis Cardinals"",""San Francisco Giants""]",where did the name root beer come from
"[""Lacey Turner""]",who does luann's voice on king of the hill
"[""10""]",when did madras changed its name to chennai
"[""Lake Baikal""]",who played mr. o'hara in gone with the wind
"[""1962""]",who was the first ghanaian to become a lawyer
"[""Pom Klementieff""]",who is the judge most recently appointed to the high court of australia
"[""Richard Dawson""]",when is ariana grande album sweetener coming out
"[""Dev"",""Devin Star Tailes""]",who plays mr walker on 13 reasons why
"[""July 16, 2017""]",who was considered the father of american geography
"[""Meredith Willson""]",when is the last time the cleveland browns have won a game
"[""Calcium ions""]",where was a place to call home filmed
"[""2017""]",how many pages does the book life of pi have
"[""volume of the container decreases""]",what is the architectural style of the hagia sophia
"[""rose window""]",what is the name of the mineral in black panther
"[""1967""]",who was in series 1 of safe house
"[""2018""]",when does the war of the planet of the apes start
"[""Ireland""]",what kind of fish is in mcdonald's fish fillet
"[""March 9, 2018""]",when was the white house moved to d.c
"[""North Korea""]",which part of the plant is sugar beet
"[""2015""]",whos the girl in the basement in don't breathe
"[""Lacey Turner""]",what is the final episode of game of thrones season 7
"[""PewDiePie""]",who is the fbi director of the united states
"[""Edwin Hubble""]",what was the name of the beatles first us album
"[""Machilipatnam""]",when did the steel and aluminum tariffs start
"[""a wild Pikachu""]",how many one-on-one dates does arie have in tuscany
"[""1980""]",when was the last time adelaide crows won a premiership
"[""ground state""]",who wrote lord of the rings theme music
"[""Queen's Park""]",what term is used to describe a childs inability to see the world
"[""video editing""]",when did they sign the declaration of independence
"[""13""]",who did jim parsons play in judging amy
"[""Marvin Gaye""]",most hits by a player in a single mlb game
"[""1967""]",who sings how do u like me now
"[""Sachin Tendulkar""]",what is the least common blood type in the usa
"[""9""]",who was the movie american sniper based on
"[""Ryan ten Doeschate""]",how many planet of the ape films are there
"[""In 1995""]",what kind of guns can you own in the uk
"[""January 11, 1970""]",what happens to krista in the night shift
"[""1962""]",who sang the song bang bang in kill bill
"[""12""]",what do the numbers on a dartboard mean
"[""9""]",who made up the periodic table of elements
"[""Lake Baikal""]",when did new zealand last host the commonwealth games
"[""Citytv""]",when does new episode of dragon ball super come out
"[""Queen's Park""]",who plays the trans guy on the fosters
"[""New Netherland""]",when is season 5 of steven universe coming out
"[""Pom Klementieff""]",bad guy in lord of the rings name
"[""King Edward Peak""]",who played lead guitar on fun fun fun
"[""17""]",who holds the record for the most olympic medals
"[""2–4 years""]",what is the mass number of a carbon-13 (13c) atom
"[""March 15, 2013""]",what are the hannibal lecter movies in order
"[""1981""]",when did the first ibm personal computer debut
"[""John O'Banion""]",who did katharine mcphee lose to in american idol
"[""71%""]",who played cameron in 10 things i hate about you
"[""1981""]",when were federal troops removed from the south
"[""1998""]",what city has the biggest population in the united states
"[""Pom Klementieff""]",how many seasons are in it's always sunny in philadelphia
"[""1974""]",which chef has got the most michelin stars
"[""Over 2,500""]",where was the airport scene in dumb and dumber filmed
"[""Meredith Willson""]",where do you cross the arctic circle in norway
"[""Jose Garces""]",where is the great mosque of djenne located
"[""1984""]",predators of herbivores belong to which trophic level
"[""redox reactions""]",in which year was aadhar biometric id system launched in india
"[""Lacey Turner""]",when do you need to do decompression stops
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when did the united nations came into existence
"[""Atlanta–Fulton County Stadium""]",who sings the hell song in the south park movie
"[""1981""]",what are the 3 largest countries in europe
"[""35""]",where does a substrate fit into an enzyme
"[""John von Neumann""]",when was the first plane used in war
"[""1980""]",where was the movie can't buy me love filmed
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who has won the world cup the most times
"[""2009""]",which canadian hockey team has won the most stanley cups
"[""Atlanta–Fulton County Stadium""]",when was the chinese exclusion act made permanent
"[""North Korea""]",who plays diane lockhart in the good wife
"[""1792""]",how many episodes in the handsmaids tale season 2
"[""Sachin Tendulkar""]",who wrote the song kind of a drag
"[""1920 to 1933""]",who has the right of way in international waters
"[""PewDiePie""]",name the ruler of russia during first world war
"[""Saddam Hussein""]",when did the last episode of naruto shippuden air
"[""volume of the container decreases""]",who played the hunchback in the hunchback of notre dame
